Date,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2022-07-01,0,0.9999258613987876,2.2930477588323147e-221,3.5460998000670504e-199,7.413860103062567e-05
2022-07-05,0,0.9999999991123332,2.840034327510729e-229,5.858198536838546e-211,8.878124106149401e-10
2022-07-06,0,1.0,2.346094770542274e-221,1.7537847731075533e-211,5.559268878334423e-14
2022-07-07,0,1.0,1.3976084835257434e-214,9.707334098422023e-212,3.532343540386334e-19
2022-07-08,0,1.0,2.179473864954798e-219,5.890744104642969e-218,2.5316981880209694e-25
2022-07-11,0,1.0,3.709758612201356e-223,2.553102955616341e-235,4.5694095036284915e-34
2022-07-12,0,1.0,9.012699858216349e-233,5.414990832988426e-248,2.2186543224988543e-45
2022-07-13,0,1.0,1.2764365474685826e-232,4.518874541481897e-267,2.0036180917185587e-59
2022-07-14,0,1.0,1.6269954375860876e-238,8.007544429099886e-282,5.668670491205406e-73
2022-07-15,0,1.0,4.411312811218844e-240,6.7243576838241765e-292,4.8661007922856815e-88
2022-07-18,0,1.0,7.215267951828114e-234,1.8239344999652523e-294,3.0481387578121675e-103
2022-07-19,0,1.0,2.687472576930363e-230,6.940546244598538e-285,9.893142692401559e-120
2022-07-20,0,1.0,2.9538349097567622e-223,3.7877399017325706e-277,1.0283158213541762e-124
2022-07-21,0,1.0,2.2742867559446144e-229,2.0856491814272966e-273,1.5749229543454236e-124
2022-07-22,0,1.0,4.312162855637712e-227,1.364097346701271e-283,2.6234679692997073e-124
2022-07-25,0,1.0,5.852419792463764e-224,2.1093543134005292e-281,2.5426436647791658e-124
2022-07-26,0,1.0,6.4931617965226206e-223,4.955759752398957e-276,4.633756484040138e-124
2022-07-27,0,1.0,2.2824189720890638e-223,2.0615170089739063e-277,7.636867718022867e-123
2022-07-28,0,1.0,2.392468387813511e-227,2.7501241133192253e-280,3.2207304988237292e-124
2022-07-29,0,1.0,4.905208933638159e-227,2.210777131978779e-284,1.3180855144569212e-126
2022-08-01,0,1.0,3.5690332430981174e-229,5.869734539688085e-286,1.3529275685754696e-130
2022-08-02,0,1.0,2.1995487682458296e-224,2.8666721152519407e-284,1.4968762821609019e-131
2022-08-03,0,1.0,1.1595530109671285e-230,4.0929315444584385e-278,8.75011471417619e-136
2022-08-04,0,1.0,7.555034297829189e-234,2.863468705824182e-283,8.528780024083888e-136
2022-08-05,0,1.0,2.6064951628604888e-214,2.4670746945881715e-279,1.531677295201073e-137
2022-08-08,0,1.0,1.630080881047611e-210,2.196705227959085e-262,3.8491962650207394e-138
2022-08-09,0,1.0,2.6895217647888435e-212,5.442933750856119e-260,9.72070685455393e-140
2022-08-10,0,1.0,2.6767937634569e-211,1.3531387551634322e-253,1.8348631814408367e-141
2022-08-11,0,1.0,5.671131471541656e-216,7.141237210981046e-256,1.1316680361474285e-137
2022-08-12,0,1.0,1.7006119768012923e-219,2.1228311459849154e-256,5.1622754314866684e-142
2022-08-15,0,1.0,5.039453146929205e-221,8.130401081023567e-266,1.3891034512051976e-140
2022-08-16,0,1.0,4.51653154520497e-223,5.6167179174678066e-260,7.397600760553872e-143
2022-08-17,0,1.0,2.424499779636155e-218,7.146043798961094e-255,1.2315990857207452e-140
2022-08-18,0,1.0,3.6843210250956083e-180,2.3811056567475966e-254,8.438968326526746e-135
2022-08-19,0,1.0,1.5751522469781054e-185,3.837292647643032e-220,6.806637830932827e-132
2022-08-22,0,1.0,2.8489325288746885e-185,1.684355628348035e-223,3.2134620029691587e-135
2022-08-23,0,1.0,9.478675076831517e-179,5.91292233465002e-225,3.762486940678606e-129
2022-08-24,0,1.0,3.250074316733964e-178,7.004854774454614e-221,1.5070010931532727e-127
2022-08-25,0,1.0,6.933478023340939e-181,4.143214198612206e-222,1.0950749918220216e-130
2022-08-26,0,1.0,4.0458976715101595e-175,1.0005762917168254e-219,5.489649792468833e-132
2022-08-29,0,1.0,5.2558156014848104e-177,2.141985861502369e-222,3.886063360185397e-128
2022-08-30,0,1.0,2.6088638182800267e-187,1.1112307596723056e-223,1.3254329722310046e-132
2022-08-31,0,1.0,1.2477288364262984e-184,9.859657980845717e-233,1.6134364580148863e-132
2022-09-01,0,1.0,4.603991116733146e-189,9.83417333615522e-229,4.946318757748101e-131
2022-09-02,0,1.0,1.3819860587613368e-190,9.215755017690094e-233,8.123685008804831e-130
2022-09-06,0,1.0,2.2650135398212213e-190,9.407299232184085e-234,8.012455364606544e-130
2022-09-07,0,1.0,6.41020408543671e-194,5.269128000472459e-234,1.2116313915412909e-130
2022-09-08,0,1.0,1.285831023794327e-191,4.002548355069573e-236,4.903578496651061e-131
2022-09-09,0,1.0,2.8298357880919174e-186,1.1239592531141775e-229,1.0489976739999238e-132
2022-09-12,0,1.0,6.656781247136556e-194,3.851025103270553e-234,4.597137246703476e-133
2022-09-13,0,1.0,7.917519362766591e-200,1.8103144286188897e-241,6.833158011335497e-142
2022-09-14,0,1.0,1.4871502958121331e-205,2.9151461136123337e-250,1.8740480793319335e-143
2022-09-15,0,1.0,2.8868321690703555e-205,9.62301320549121e-251,2.1496740631879458e-146
2022-09-16,0,1.0,4.3709019758289945e-211,2.2227731246506466e-256,3.902007629590121e-144
2022-09-19,0,1.0,2.598954922938642e-189,3.0204870725108352e-257,1.4820018280739533e-146
2022-09-20,0,1.0,2.0362178619514076e-177,3.9552342998384176e-243,5.548379015439304e-142
2022-09-21,0,1.0,9.128641784780709e-169,1.831529490039686e-214,1.2010251900137348e-152
2022-09-22,0,1.0,1.3788800466906427e-184,2.455832719549834e-223,4.7435574375654616e-144
2022-09-23,0,1.0,2.7707614463843907e-190,5.75370126359516e-231,8.721247401520796e-159
2022-09-26,0,1.0,3.9931932202750696e-188,2.7085199374830836e-235,1.6178727040764788e-153
2022-09-27,0,1.0,5.741863145431916e-183,4.918917285014931e-230,5.42686275710071e-148
2022-09-28,0,1.0,5.320034423686473e-187,1.7917985948108192e-237,3.6039513690498955e-142
2022-09-29,0,1.0,7.0367277633790024e-186,2.163884769294574e-239,7.864937827201019e-145
2022-09-30,0,1.0,1.8242946960413597e-198,9.205591209038487e-238,5.5244917084316284e-145
2022-10-03,0,1.0,7.000292063019251e-210,6.401894517182874e-255,1.4741967002925558e-147
2022-10-04,0,1.0,1.503550771211231e-190,2.5165589748118466e-250,7.182484406406455e-149
2022-10-05,0,1.0,2.274706618676374e-188,5.4049586065349524e-232,1.6093659149036233e-142
2022-10-06,0,1.0,1.160634844283519e-186,1.9317160142124671e-227,2.846394855658814e-144
2022-10-07,0,1.0,3.571409660669844e-187,4.069801500313673e-226,6.144460037145438e-145
2022-10-10,0,1.0,4.369434532772213e-185,1.9500291541797288e-224,2.6917475683239197e-145
2022-10-11,0,1.0,1.0397504603789785e-191,4.6091475261294425e-228,4.478575600331657e-143
2022-10-12,0,1.0,7.954473670071177e-201,4.668535072705463e-242,6.047817850271084e-143
2022-10-13,0,1.0,3.098777490856921e-198,1.8921423441848698e-247,4.261185686300958e-149
2022-10-14,0,1.0,5.8849805983756914e-195,6.39991275472463e-239,1.1268748796977009e-149
2022-10-17,0,1.0,1.7908929505403742e-193,4.0622322753829626e-238,3.642688712685076e-146
2022-10-18,0,1.0,7.8354968018384e-192,8.147262558083101e-234,2.114329322511227e-146
2022-10-19,0,1.0,3.3255420874993286e-188,4.76697616103327e-229,2.6881377498014188e-145
2022-10-20,0,1.0,3.188402941459099e-181,3.8808814154887915e-218,2.4695451895820067e-143
2022-10-21,0,1.0,7.898958738763374e-180,1.5429712334297986e-215,1.541256619848593e-136
2022-10-24,0,1.0,2.933379794955238e-180,4.4562899371129296e-218,8.289120991171527e-135
2022-10-25,0,1.0,8.57401965262725e-182,4.120792692050589e-219,2.359112286787324e-137
2022-10-26,0,1.0,5.2474194089773864e-176,6.308559441375467e-217,1.410609126881163e-138
2022-10-27,0,1.0,1.5499072730688688e-177,1.697644275314225e-214,6.699078690178887e-138
2022-10-28,0,1.0,1.7431167480012825e-182,1.2261175135709591e-223,5.529684207019201e-140
2022-10-31,0,1.0,2.840841407552963e-204,7.671018391235308e-235,6.887619526088476e-150
2022-11-01,0,1.0,7.421180493406637e-203,1.0912720153010266e-260,2.7059633688182e-152
2022-11-02,0,1.0,1.1669179157043127e-205,8.473631876931417e-260,2.671648641101554e-155
2022-11-03,0,1.0,3.777677507486573e-203,3.2708673517649464e-254,2.1120743324819855e-159
2022-11-04,0,1.0,5.977396971081051e-203,1.040196020998904e-257,2.464607460464997e-152
2022-11-07,0,1.0,2.1026273925217015e-205,4.456804947468761e-260,1.812880083627571e-153
2022-11-08,0,1.0,6.038338797766739e-207,4.195187726932939e-263,1.3341074655491211e-155
2022-11-09,0,1.0,3.019798393678042e-218,1.4568883747061877e-269,9.76598211736878e-155
2022-11-10,0,1.0,1.879387232445255e-217,6.71040278104956e-281,1.8421406043452186e-157
2022-11-11,0,1.0,2.822233246233536e-215,2.834890569649601e-279,4.431227480371819e-157
2022-11-14,0,1.0,1.133378546826591e-213,2.8575361685272044e-277,7.18787385493428e-157
2022-11-15,0,1.0,1.901820741193478e-212,2.189873744006298e-290,8.839566620207703e-156
2022-11-16,0,1.0,1.1670031152089526e-214,8.861985675626649e-284,9.067605374836202e-165
2022-11-17,0,1.0,9.993426991987389e-160,1.3440623089424645e-293,1.8815339675234044e-163
2022-11-18,0,1.0,2.6160192521905643e-156,3.344768929573859e-232,9.99342766386217e-160
2022-11-21,0,1.0,8.40484690542412e-164,1.860062235361261e-237,2.6160193427831043e-156
2022-11-22,0,1.0,1.6391635451636215e-171,1.9800747459408072e-253,8.404933017767163e-164
2022-11-23,0,1.0,1.3471549375717608e-177,5.257690996732693e-258,1.6384559727333183e-171
2022-11-25,0,1.0,4.795407637343318e-182,1.817753031901043e-263,1.5078591701557978e-177
2022-11-28,0,1.0,6.870773466427496e-177,5.717991805043173e-264,2.0186302589460512e-180
2022-11-29,0,1.0,5.187522478781081e-164,5.208756934042451e-246,3.010105928258388e-176
2022-11-30,0,1.0,5.592618303672229e-174,4.001598638524977e-254,8.905653881343674e-164
2022-12-01,0,1.0,8.44156079279769e-184,5.425712013151572e-275,1.8361410914040842e-168
2022-12-02,0,1.0,5.0362241195125095e-173,3.6154865329075235e-269,1.2952660981888813e-184
2022-12-05,0,1.0,5.383327819317812e-177,1.0487463273927232e-265,5.59579642912846e-181
2022-12-06,0,1.0,1.0081861463380484e-178,7.344072840343803e-274,3.197347419063952e-185
2022-12-07,0,1.0,5.8794724562647295e-179,3.674584148934192e-274,8.385113058737456e-188
2022-12-08,0,1.0,1.8780419959232796e-179,2.219105719048811e-267,1.6248486951723676e-187
2022-12-09,0,1.0,6.616428208952172e-179,2.387444821896855e-260,2.6120948132286545e-182
2022-12-12,0,1.0,9.84021627340087e-162,2.2235016577912325e-257,1.1118811993715785e-178
2022-12-13,0,1.0,2.5572379437782406e-175,7.957735609044834e-256,9.840281731405342e-162
2022-12-14,0,1.0,1.060660548581478e-178,4.19235057437119e-269,5.6417980846776425e-170
2022-12-15,0,1.0,1.6757017526996756e-166,8.428267775414934e-257,1.0024051129204046e-173
2022-12-16,0,1.0,3.694713236851069e-166,3.7733193947190584e-243,2.3399312183526622e-163
2022-12-19,0,1.0,5.383436767766523e-155,1.0854367226845602e-231,4.2313331922863496e-162
2022-12-20,0,1.0,3.1575148640504466e-136,7.707050195573904e-217,1.4940267263421088e-152
2022-12-21,0,1.0,2.082542432852561e-130,1.6861395908557917e-200,3.1575148640619335e-136
2022-12-22,0,1.0,8.80964725452409e-132,2.7173281883030142e-195,2.082542432852561e-130
2022-12-23,0,1.0,3.2585374867447264e-124,5.960041240760292e-186,8.809647254492042e-132
2022-12-27,0,1.0,7.944474301745443e-121,5.920749139622378e-180,3.2585374867447264e-124
2022-12-28,0,1.0,1.2942685075447384e-129,1.7141596677376808e-186,7.944474301745443e-121
2022-12-29,0,1.0,5.952040355713191e-134,7.623154911937273e-194,1.2942685075447384e-129
2022-12-30,0,1.0,6.711221395431332e-142,2.5075577167004523e-203,5.952040355713191e-134
2023-01-03,0,1.0,5.889189693584964e-157,2.9396494148919276e-220,6.711221395431332e-142
2023-01-04,0,1.0,1.2170520770233218e-166,1.123899696687786e-239,5.889261863267009e-157
2023-01-05,0,1.0,1.5707937011402174e-159,7.2811624329306135e-239,1.21735011994495e-166
2023-01-06,0,1.0,2.713532054780626e-152,1.1404156823051218e-231,1.5717188829520758e-159
2023-01-09,0,1.0,2.491435296294143e-148,2.086184683720255e-226,2.7135320785271737e-152
2023-01-10,0,1.0,8.489569253219772e-150,1.7765041768704318e-223,2.4914352970101822e-148
2023-01-11,0,1.0,1.72953399560565e-154,2.4016175751602956e-238,8.489569258022369e-150
2023-01-12,0,1.0,1.2877776480906978e-164,2.1959756709278638e-240,1.7295339956087958e-154
2023-01-13,0,1.0,2.2938590206979707e-155,1.292278615338467e-239,1.2877776718900296e-164
2023-01-17,0,1.0,7.279733412248868e-160,9.414327463992168e-249,2.2938592314387033e-155
2023-01-18,0,1.0,2.1162090919447692e-131,2.1858706328973907e-257,7.27973358873502e-160
2023-01-19,0,1.0,1.0235965094611145e-126,3.218726472496709e-219,2.1162090919447692e-131
2023-01-20,0,1.0,2.1568004536183522e-127,2.7718759182710765e-218,1.0235965094573907e-126
2023-01-23,0,1.0,9.759138432760053e-124,4.7223905594567864e-214,2.1568004536144287e-127
2023-01-24,0,1.0,3.45147653143002e-128,2.202530091355478e-217,9.759138432760053e-124
2023-01-25,0,1.0,6.273475672165066e-135,2.3617681320845127e-227,3.45147653143002e-128
2023-01-26,0,1.0,1.0207279334909799e-137,4.003638540787188e-235,6.273475672165066e-135
2023-01-27,0,1.0,1.2600653789309126e-142,3.912499839331378e-243,1.0207279334891232e-137
2023-01-30,0,1.0,1.772679753269647e-133,1.4339976558072926e-239,1.2600653787658851e-142
2023-01-31,0,1.0,2.9407769897098197e-152,4.359728717820589e-224,1.7726797532728713e-133
2023-02-01,0,1.0,2.377244267699118e-161,6.592743071659599e-246,2.9407769897044706e-152
2023-02-02,0,1.0,1.5970888186385935e-167,1.3245672034512879e-267,2.3772442678893823e-161
2023-02-03,0,1.0,2.6358112657898845e-163,4.324992907744664e-263,2.0397637425940258e-174
2023-02-06,0,1.0,1.9765731476098778e-161,1.2567075793759856e-257,1.013445815222979e-173
2023-02-07,0,1.0,3.2745780457155977e-161,3.11954614870063e-269,4.8220038810133996e-169
2023-02-08,0,1.0,3.2971530749770605e-166,1.490360235602328e-275,2.425077410087538e-181
2023-02-09,0,1.0,1.195321719590408e-163,1.3286973972026226e-269,7.859846598028397e-185
2023-02-10,0,1.0,7.787238653775734e-164,1.3484392559669402e-257,4.16504282289112e-173
2023-02-13,0,1.0,1.0422933759956082e-161,2.290129662833078e-263,1.4216982908214914e-173
2023-02-14,0,1.0,7.864186351247734e-162,1.8711315973829655e-258,3.644346339352352e-173
2023-02-15,0,1.0,2.2066805145002444e-136,3.73476343200374e-256,1.1636498953870755e-171
2023-02-16,0,1.0,2.6675249264255567e-135,5.66988170739595e-227,3.3759368358345685e-141
2023-02-17,0,1.0,7.251860803281388e-138,2.1065393020155439e-224,1.6532924732340558e-142
2023-02-21,0,1.0,5.090973833986687e-138,2.416320848275558e-218,2.9781426738438807e-144
2023-02-22,0,1.0,9.782706499266489e-137,1.9236801375989812e-219,2.8070066166868107e-142
2023-02-23,0,1.0,2.158306471585289e-135,5.527067329713819e-230,1.7534375166576463e-142
2023-02-24,0,1.0,1.2244812985261282e-131,3.917336899021535e-226,5.513582058026615e-149
2023-02-27,0,1.0,1.2026293503766302e-130,8.640071584297207e-239,1.2384227231478503e-143
2023-02-28,0,1.0,1.771863981262933e-145,2.424599266579442e-242,1.814854547138718e-152
2023-03-01,0,1.0,1.9838464550358368e-143,1.7546193314753385e-243,2.3302028365348814e-165
2023-03-02,0,1.0,2.7796354418572403e-143,2.5930057810330007e-247,2.014871336559803e-151
2023-03-03,0,1.0,4.613172810339782e-143,1.2403117234463353e-259,8.552143085735253e-159
2023-03-06,0,1.0,3.596017444012879e-143,8.205568638628028e-279,7.237328786527003e-162
2023-03-07,0,1.0,6.958559111014262e-142,1.263798089226535e-288,7.936700519465774e-179
2023-03-08,0,1.0,6.535004384733153e-144,4.2952722015783315e-286,2.619208534104887e-181
2023-03-09,0,1.0,1.4023606051871424e-144,1.1439517658644049e-282,3.1236126530498955e-183
2023-03-10,0,1.0,6.588413825764999e-148,4.0548832286262737e-230,4.3786172430455666e-188
2023-03-13,0,1.0,2.402468439896677e-153,2.8957850867966746e-213,6.496168137836934e-148
2023-03-14,0,1.0,4.001083983959424e-147,1.9070077491844064e-212,1.388900985867568e-153
2023-03-15,0,1.0,3.178512961868408e-157,2.8209432215258704e-212,4.001083232848072e-147
2023-03-16,0,1.0,1.9095317193115957e-149,2.7690877677353944e-217,1.1174379257715734e-157
2023-03-17,0,1.0,3.0306211841225133e-155,4.811644101071956e-208,1.9095313786248986e-149
2023-03-20,0,1.0,1.4198635086288533e-118,2.023933999796598e-220,3.0305575419117757e-155
2023-03-21,0,1.0,1.9064328611492545e-100,1.4574832420840983e-180,1.41777365970361e-118
2023-03-22,0,1.0,1.822490008079506e-92,1.3208217080072196e-154,1.9064328610903024e-100
2023-03-23,0,1.0,2.4003342510750837e-91,5.504215081232892e-150,1.822490008076191e-92
2023-03-24,0,1.0,5.0316642564171246e-92,9.815585020056876e-151,2.4003342510707176e-91
2023-03-27,0,1.0,1.9125776392193358e-94,1.8171137250134477e-159,5.031664256407972e-92
2023-03-28,0,1.0,9.986481378370872e-96,1.880807784506514e-159,1.9125776392158567e-94
2023-03-29,0,1.0,2.621309155026786e-98,3.1014474580591577e-168,9.986481378370872e-96
2023-03-30,0,1.0,1.4926004607445537e-109,6.271211616884008e-180,2.62130915501725e-98
2023-03-31,0,1.0,5.828246807006702e-113,2.9862184546437547e-189,5.382953542339024e-110
2023-04-03,0,1.0,7.984917423471047e-114,1.6226871013847582e-194,5.816313317954711e-113
2023-04-04,0,1.0,7.288406068994283e-116,4.680623138759814e-193,7.984876938328112e-114
2023-04-05,0,1.0,5.084595544985193e-119,4.507874181513242e-194,7.287582053883384e-116
2023-04-06,0,1.0,5.24508540973556e-119,2.113407988848877e-200,4.8646008144000226e-119
2023-04-10,0,1.0,4.48566145539048e-117,3.9484763826926617e-206,2.056524318681145e-122
2023-04-11,0,1.0,1.1269958228428663e-112,6.360908065961449e-200,3.378431164132599e-120
2023-04-12,0,1.0,3.264032844807759e-109,1.1715451550775253e-192,1.1250331872560907e-112
2023-04-13,0,1.0,5.179651583378646e-115,4.9842345233960294e-198,3.2640135171382277e-109
2023-04-14,0,1.0,2.9568143004692805e-115,1.204242194906209e-198,1.1813483599196291e-116
2023-04-17,0,1.0,3.24483019639555e-117,3.4338714806776847e-208,2.7171880912429273e-117
2023-04-18,0,1.0,1.5362428710718803e-117,3.160983860384683e-219,9.921565721435719e-125
2023-04-19,0,1.0,1.6708237977805341e-118,1.2594464150165758e-201,3.1606896371423733e-133
2023-04-20,0,1.0,4.417195152955335e-129,4.259544930537494e-222,1.2898363889508264e-118
2023-04-21,0,1.0,1.2377877378047204e-119,2.0833127434003407e-208,4.141685950986601e-142
2023-04-24,0,1.0,1.3789601137246786e-112,1.4078030178464724e-191,9.723120140814182e-120
2023-04-25,0,1.0,2.871446295846438e-113,2.1763280188076675e-191,1.378960113727187e-112
2023-04-26,0,1.0,3.4074162446044784e-118,9.37962521610058e-199,2.871446295841214e-113
2023-04-27,0,1.0,1.3356608289675221e-123,1.5233931588607879e-205,3.4074162429186077e-118
2023-04-28,0,1.0,4.603659915030203e-119,3.656673352164882e-198,1.252143329635575e-123
2023-05-01,0,1.0,2.3155584668642846e-114,2.4743784854404345e-197,4.603659632122705e-119
2023-05-02,0,1.0,9.249977343521847e-117,8.373515012337261e-194,2.3155584665399625e-114
2023-05-03,0,1.0,3.5781298076569797e-109,1.0848209327780513e-184,9.249977343387242e-117
2023-05-04,0,1.0,3.3243838713581244e-118,1.3261718772061986e-188,3.578129807650471e-109
2023-05-05,0,1.0,1.9495191385832016e-116,2.011249602216962e-192,3.3243838713460304e-118
2023-05-08,0,1.0,5.232167852072682e-115,5.667850354519819e-189,1.9495191385761093e-116
2023-05-09,0,1.0,1.369304489709089e-115,4.4298765763875287e-190,5.232167852072682e-115
2023-05-10,0,1.0,1.3367746389013874e-121,4.802796227301505e-194,1.3693044896991258e-115
2023-05-11,0,1.0,2.7437246492289237e-124,1.0442606887426225e-200,1.336774632888093e-121
2023-05-12,0,1.0,3.713396794352255e-118,6.889380701923728e-197,2.74371996247675e-124
2023-05-15,0,1.0,6.099519246914007e-119,2.3537042873331777e-197,3.713396794352255e-118
2023-05-16,0,1.0,4.5914147149568445e-124,5.828804023014137e-200,6.099519242098794e-119
2023-05-17,0,1.0,4.754644887721293e-131,2.254452606136728e-216,4.59141223128524e-124
2023-05-18,0,1.0,1.6671797739172187e-101,4.963356394703592e-229,7.238525630229627e-140
2023-05-19,0,1.0,5.566320073915017e-102,1.2977474984840084e-199,4.086195871070993e-110
2023-05-22,0,1.0,1.1636750531250785e-99,3.5709369707943105e-203,1.0440881087639896e-108
2023-05-23,0,1.0,7.128595619123136e-100,1.6050981059642597e-204,2.1163775566820866e-103
2023-05-24,0,1.0,1.5712155635552203e-99,3.741880544064717e-216,2.7555488942292292e-105
2023-05-25,0,1.0,1.089589894040516e-99,2.4673438728747605e-230,6.910050301462592e-115
2023-05-26,0,1.0,2.278123224416517e-100,6.592271094009534e-239,2.6983460726026837e-123
2023-05-30,0,1.0,9.813844157715063e-102,3.04249394587814e-240,2.841967975814659e-128
2023-05-31,0,1.0,9.420975735662264e-112,2.5175737456408644e-267,4.41140820981491e-133
2023-06-01,0,1.0,5.4191412081013274e-104,1.7129617085454642e-273,5.687175824500661e-159
2023-06-02,0,1.0,1.076241986767362e-102,6.418662328963261e-254,1.4756787606974231e-162
2023-06-05,0,1.0,4.2325194437240335e-110,2.392730309175463e-261,2.724997471536969e-138
2023-06-06,0,1.0,1.271808000240716e-109,7.89286782411212e-270,8.067101768658779e-150
2023-06-07,0,1.0,7.018008813267857e-109,4.0643514123951346e-266,7.93632784442889e-146
2023-06-08,0,1.0,2.2590234629927794e-109,5.726598090952786e-274,4.975230666318847e-148
2023-06-09,0,1.0,3.715400522680589e-108,1.0053697105950248e-271,8.477415405048417e-155
2023-06-12,0,1.0,4.7863068888335425e-109,8.880879706671527e-284,1.5662085059416814e-143
2023-06-13,0,1.0,5.205923278981203e-108,1.2934423468473859e-297,7.287124076516426e-149
2023-06-14,0,1.0,7.55687057239364e-109,4.133730089390512e-296,3.7012472495302066e-162
2023-06-15,0,1.0,3.9355314478273753e-109,5.602094901506317e-309,1.692231034239511e-159
2023-06-16,0,1.0,1.883350371825558e-108,0.0,4.324067912045764e-168
2023-06-20,0,1.0,8.734715910613312e-90,0.0,3.8667880683414216e-196
2023-06-21,0,1.0,2.114353506628655e-89,5.657e-321,5.072092203270442e-185
2023-06-22,0,1.0,4.6876819316029226e-89,3.2858008981548924e-299,9.893252579749466e-186
2023-06-23,0,1.0,3.090200515276428e-92,5.2829553266748286e-297,1.3207759940999922e-165
2023-06-26,0,1.0,1.0542716320021026e-92,0.0,2.459626007693214e-156
2023-06-27,0,1.0,1.5519717778468657e-89,0.0,6.043310206871311e-176
2023-06-28,0,1.0,9.208806819102228e-89,0.0,1.1063254238431744e-173
2023-06-29,0,1.0,1.2550533672168355e-89,0.0,4.472959592521724e-178
2023-06-30,0,1.0,6.217832356240705e-90,0.0,3.2976081224805173e-181
2023-07-03,0,1.0,3.6740260800009093e-94,0.0,2.303172977567758e-193
2023-07-05,0,1.0,2.249785724692992e-93,0.0,3.7842708387716405e-182
2023-07-06,0,1.0,1.8306240751682297e-95,2.068e-320,5.231462702449749e-175
2023-07-07,0,1.0,8.975791586148866e-95,1.748378862050121e-306,2.246652873343251e-169
2023-07-10,0,1.0,4.523382725841506e-94,9.29520553776743e-310,3.065676432118575e-160
2023-07-11,0,1.0,2.619205628866988e-93,9.07504195213e-313,6.622392336495886e-165
2023-07-12,0,1.0,5.3348247886487575e-93,2.14738338411796e-309,2.2572637878351672e-161
2023-07-13,0,1.0,1.5784266979538367e-92,2.17e-322,6.563943121992698e-156
2023-07-14,0,1.0,6.99333370321746e-93,0.0,2.3672662231514868e-170
2023-07-17,0,1.0,7.027953521533044e-93,0.0,5.586722385490872e-176
2023-07-18,0,1.0,1.3819953982867372e-91,0.0,5.598438974590869e-178
2023-07-19,0,1.0,6.711201693949426e-91,0.0,4.015394365778532e-185
2023-07-20,0,1.0,1.1621964335430263e-90,0.0,3.6395007225431265e-177
2023-07-21,0,1.0,3.6464430043539515e-90,1.53e-322,4.1236238189624785e-182
2023-07-24,0,1.0,1.9571170866945563e-89,5.63e-322,2.490310517347578e-171
2023-07-25,0,1.0,1.663599083876404e-89,0.0,4.767476893628635e-170
2023-07-26,0,1.0,1.8311283363212977e-89,6.620860497510954e-305,2.1315693799293686e-177
2023-07-27,0,1.0,5.379765602828586e-90,1.176929e-317,1.0411248844837245e-163
2023-07-28,0,1.0,9.546408963293835e-90,2.630086973240953e-290,3.1131967379112997e-170
2023-07-31,0,1.0,1.2616763430631507e-89,6.014229551127507e-270,7.77897368757467e-151
2023-08-01,0,1.0,2.1894966963446518e-89,3.2343671148585693e-254,1.374583413662013e-146
2023-08-02,0,1.0,4.045991207899e-90,4.536881403519456e-239,5.2171424373764345e-137
2023-08-03,0,1.0,2.2914362525027443e-89,6.533039990515082e-235,6.822522927253888e-124
2023-08-04,0,1.0,2.002447849567306e-89,4.798534794330797e-233,2.2367355371873208e-128
2023-08-07,0,1.0,3.554970106493382e-89,4.2834173113578195e-233,5.113505751716279e-122
2023-08-08,0,1.0,2.4146705568864038e-89,7.94823432963764e-243,2.203353228725797e-130
2023-08-09,0,1.0,2.787406654365003e-89,1.4226756646899047e-244,5.40131126449817e-138
2023-08-10,0,1.0,5.705717156489435e-89,9.850272285993271e-244,1.7725045334958702e-131
2023-08-11,0,1.0,9.053261803370314e-89,8.700664682596486e-244,3.3407850424428997e-132
2023-08-14,0,1.0,1.3116945858208553e-88,8.836970522388749e-238,3.2205336303363127e-136
2023-08-15,0,1.0,9.242828521704574e-89,5.173231675493075e-239,4.2110792051501405e-129
2023-08-16,0,1.0,6.500092032742732e-89,2.428603002771815e-232,2.8217995489250757e-129
2023-08-17,0,1.0,4.496382279276849e-89,1.5327804343347738e-227,8.150563769362364e-126
2023-08-18,0,1.0,2.0733292320657648e-88,7.387159796997533e-215,5.303942171003126e-128
2023-08-21,0,1.0,8.291358062691938e-88,1.3025664396139506e-220,2.1047794421257217e-120
2023-08-22,0,1.0,1.4654666181561987e-87,1.7771168554776948e-229,2.8616286396091616e-127
2023-08-23,0,1.0,4.541498020615435e-87,2.9302574511155098e-236,1.8547712295256393e-135
2023-08-24,0,1.0,4.6314730439658845e-87,3.8865557260429955e-238,3.522116127427703e-137
2023-08-25,0,1.0,9.601750793123612e-87,1.7945535617407008e-233,6.235588263181181e-141
2023-08-28,0,1.0,1.8664742943289995e-86,3.334272567914803e-211,1.3279154774389504e-137
2023-08-29,0,1.0,1.9136292255832276e-89,6.549765685975861e-217,8.617230223806673e-114
2023-08-30,0,1.0,2.182732689076537e-89,1.8325875582879942e-216,3.6742078350949367e-118
2023-08-31,0,1.0,2.2270643804810047e-92,1.0865966670606727e-206,2.832610214923943e-110
2023-09-01,0,1.0,1.041244022276856e-92,1.4741582349889962e-204,6.228590040715104e-106
2023-09-05,0,1.0,5.4046412404184996e-92,3.6420792981769647e-224,6.469390537430573e-104
2023-09-06,0,1.0,6.029468679613965e-88,1.4385545400689225e-214,9.113290415557602e-124
